0,820.0390371669616,326.0121956541863
1,788.9242062364177,395.84985177883357
2,924.5970896425753,385.88616568768776
3,951.6390742255746,392.4061517664158
4,965.8313927286536,414.3816955517944
5,905.1125498367544,406.99635294212294
6,660.8147974835657,194.54729592871058
7,580.515606753652,92.07103425820759
8,963.9004923875365,432.04173693509
9,1180.9197550153408,350.9729777517099
10,955.0251846780269,456.7599935989174
11,623.9019056397669,412.2529507149434
12,966.7224744266584,187.02256162454694
13,680.0427325598076,242.70511203597223
14,616.7484625647805,428.23062297656475
15,730.8142897596127,425.87869028206825
16,313.6185485690115,384.49708313702166
17,684.5698295774697,393.0048108935281
18,952.21325243249,274.54845976430437
19,342.17671201112745,351.0390478034501
20,698.7199389474913,232.08878275107008
21,419.99226375262515,416.44034167528275
22,777.4212124971136,184.24359079092443
23,616.2533427340757,352.37334055506756
24,753.1174616733686,414.21329749314026
25,703.3388240799131,301.9465821841153
26,618.9781767685338,289.5133264771309
27,439.9779532653019,380.53288003427053
28,432.2885211990472,327.61963166841383
29,864.5288033888621,380.4571411945336
30,859.2814711641415,381.0654691096999
31,795.1148790857858,324.19526923210395
32,632.0630080183691,388.97453773903686
33,592.0360201351623,448.3602339756992
34,726.2597233061355,285.4596870849094
35,954.0704542873004,243.18532850939496
36,473.6561515466956,318.5221078405589
37,453.47281609348033,368.7305127478925
38,381.87741659585896,368.9295286354032
39,723.0605390143897,427.67225046636304
40,986.2311337371074,222.82608379395052
41,954.3826678747328,276.26225244712543
42,473.16505163342475,484.0686797292007
43,447.0523379640776,374.3851422956771
44,706.038198637297,343.79793128224065
45,718.4182043635867,429.7848806564956
46,397.03451528327327,319.4591745496168
47,955.563183628036,275.4138162952478
48,1052.955063290138,162.3921297856098
49,1054.366054309699,189.63635732884762
50,1070.7411879798167,222.40549151354625
51,1073.7775656154604,236.69193159778672
52,1188.187765737221,238.6772560785231
53,1226.419190499598,277.3072872894716
54,1242.2322057150786,268.06150871141784
55,1235.9865939940803,264.28181831409654
56,1234.2553495522188,253.41571200442908
57,1222.4991010145468,266.0673211749749
58,1215.932565885025,399.1404626470256
59,1166.839324214192,363.72288626754727
60,1089.7373078173068,376.5187215266123
61,1155.607004915486,544.6863407106238
62,1025.5050570875364,510.2517577834311
63,975.3197378469488,502.13964460490394
64,953.5652846630105,122.18769758627523
65,944.8849429490992,103.47698123425901
66,1052.3091965556332,67.8257424767911
67,1064.171302919084,82.58273024640036
68,513.5009031728531,233.81707861597206
69,739.2078773631898,307.98312886008836
70,433.37724883759074,208.72093348569308
71,598.8189608199227,132.18522443560983
72,374.19267443326146,332.99064343324426
73,405.22509705640766,335.829238459828
74,456.4535848712943,399.05747221621954
75,405.21906718023274,401.9540799711843
76,464.6414866994647,368.8094745170189
77,488.19016303171514,352.2138055521773
78,396.10122445218707,327.43431323069393
79,411.1859646257648,401.5141501146721
80,359.80337997589095,335.3417703953934
81,371.16433663248597,327.4125584575439
82,334.7204351560469,368.87071017473204
83,463.7262854968317,330.0376344145933
84,913.2394829171674,414.58232290394255
85,810.6692796129939,384.4511563937939
86,764.7892919449258,356.83226331332224
87,794.779885966243,341.1374031023077
88,1013.1525207970379,478.9176328926836
89,1013.5960516873472,480.3067154432926
90,134.2223631984794,429.4231068367624
91,884.7362583466816,393.571240727089
92,892.7700633398648,389.24526380460486
93,902.0795221322978,341.761039931845
94,612.2414651342647,304.6296708695457
95,599.8192502749175,134.1536285372804
96,599.4179285176893,131.84278819198457
97,604.3945863018118,123.28429929822344
98,602.0087653043304,131.7855811960082
99,602.7397202911972,132.16508112721178
100,603.0579637547805,133.344673269966
101,601.9317168868369,134.10689606164811
102,648.842813376902,289.0967628584062
103,513.6931892234636,439.47864641442067
104,590.6846578908887,186.16284521992065
105,610.0003611644562,193.8527546534061
106,623.5796422587493,104.35522948264588
107,538.1510368822198,284.21724781974723
108,585.1827308953061,87.95777067291037
109,463.86296268961274,496.94428248973946
110,469.88680896544446,508.14154479034073
111,519.6594166827488,698.304851068186
112,539.4112809979807,712.8338165862373
113,822.3866689487959,697.5708289083184
114,830.7628369101666,683.8532358546238
115,858.0379767043638,662.5182492779056
116,882.9607948130457,650.1422005668975
117,890.4298014066517,646.8741502041456
118,914.9888169874819,635.985483389038
119,947.8181427039278,627.3456155291657
120,977.4958531515658,600.5622668831854
121,978.3534355376285,597.7043342804366
122,948.9015104525673,539.179965913038
123,800.2375938700275,409.7793524374251
124,800.2161543103871,405.397779983602
125,744.2227243629357,327.36743744666364
126,730.1409535893165,282.80318756665605
127,808.0489634318208,401.111283945681
128,950.027757320511,437.3499015775697
129,874.0352381356106,479.45908502376227
130,787.4308069094352,430.3996544303263
131,775.0722407427855,424.34860457232963
132,736.3182267139123,404.21899357313794
133,688.8497016729149,390.82047052528105
134,683.5058914297774,391.0621902266871
135,640.2542597777266,389.7077541666144
136,593.2681248288849,376.925616357283
137,448.9872582226286,324.41281696337523
138,341.62196340513526,136.78031595896726
139,150.7797331256226,74.21358845209596
140,83.20827098011435,48.75244657269435
141,822.9675470181093,393.38269935997965
142,809.2710183319583,385.02080915668716
143,733.9746148495121,339.64518681238025
144,795.5986091504353,375.314957413666
145,794.377894222768,375.93617704627565
146,829.9494736158783,394.2311355118573
147,867.9899523001149,385.2786435048689
148,911.8479214985534,415.10202026192843
149,864.6246114210558,381.2201697185632
150,859.0268763932795,382.03798804158424
151,758.8518738939258,319.6614133664025
152,732.4731756876615,281.52287888162545
153,617.3313505927872,131.21028830668342
154,820.4169094058086,447.97509391817846
155,824.8883975656412,434.79895299556256
156,794.1373691629251,392.8638077343411
157,955.1270225863716,430.51648561937833
158,883.62207123104,321.19311054089314
159,494.9563540604926,450.06435787046627
