55,57,107.16700163090897,Jokivieru
55,54,71.75088197056074,Jokirannantie
56,55,150.5541045763254,Jokirannantie
57,55,107.16700163090897,Jokivieru
58,1763,167.13071042909309,Halssilanrinne
58,1499,91.33096335331051,Halssilanrinne
58,1498,57.628883431560354,Halssilanperä
59,1680,40.842316031237125,Halssilanrinne
59,1583,62.838304468824816,Vaajakoskentie
59,1576,177.0758550381527,Vaajakoskentie
60,1187,20.805511385235963,Vaajakoskentie
60,813,90.12170852416361,Jänönkuja
60,1968,62.311861954799134,Vaajakoskentie
61,2098,7.7840937452087955,Pupuhuhdantie
61,2541,42.09503452655746,Kangasvuorentie
62,2392,2.763397223832737,Alasinkatu
63,238,307.1773040379467,Kyyhkysentie
63,1029,9.772814845732892,Vasarakatu
64,1112,63.96146788435035,Naattiantie
64,873,51.58054232287623,Masonrinne
64,875,120.05283438903413,Naattiantie
65,876,95.6256097355793,Eräpälkäneentie
65,1110,98.60182816827165,Hauhontie
65,877,358.7473874491305,Naattiantie
65,875,149.4009788677011,Naattiantie
66,901,47.746954455497075,Naattiantie
66,896,209.2793955429403,Kariniementie
66,894,320.4375450497194,Naattiantie
67,901,202.32662700981166,Naattiantie
68,350,239.41963860723126,Keljonkatu
69,1421,78.92839712275963,Hämeenkatu
69,2297,136.14979781818448,Vapaudenkatu
69,1675,55.87536619416911,Hämeenkatu
69,2415,94.34073399212755,Vapaudenkatu
70,1810,671.7235509503142,Ronsuntaipaleentie
70,293,36.96066684131051,Vesimyllyntie
70,2596,173.2408120649174,Ronsuntaipaleentie
71,96,6.646027518911415,Unnamed Road
72,81,80.46153580699996,Vihikatu
72,80,115.8731388478382,Permikatu
72,78,203.30653483402807,Permikatu
73,1775,78.20406369254272,Erämiehenkatu
73,28,239.2120246914085,Erämiehenkatu
73,78,135.71069743103584,Luttoskatu
74,1832,301.3422114871298,Ruutisarvi
75,79,46.84168753232978,Nuolikatu
75,1835,211.6681776790917,Nuolikatu
75,1822,125.93102566534273,Nuolikatu
76,1001,98.1598465093419,Vuorikatu
76,999,122.53853194214257,Korkeakatu
76,37,86.83286636760714,Vuorikatu
77,1814,20.16196502473183,Kypärätie
77,83,420.0973358384705,Metsäkatu
77,1782,430.1158090911598,Kypärätie
78,72,203.30653483402807,Permikatu
78,73,135.71069743103584,Luttoskatu
78,46,110.46203472289272,Luttoskatu
79,75,46.84168753232978,Nuolikatu
79,1411,78.89320028133017,Pyssymiehenkatu
79,1833,45.1825944686567,Pyssymiehenkatu
80,72,115.8731388478382,Permikatu
81,72,80.46153580699996,Vihikatu
81,1780,212.34563278916417,Loukkukatu
81,46,232.52748974917947,Loukkukatu
82,1773,276.43486340764304,Soidintie
82,1225,120.62850616843804,Vekarokatu
82,1779,73.19482296338288,Vekarokatu
83,77,420.0973358384705,Metsäkatu
83,1735,301.0144376530212,Salokatu
83,1745,118.89284056810797,Salokatu
84,1933,10.471010803642942,Tourulantie
84,1896,38.63707058362945,Kivääritehtaankatu
85,142,13.364013722358543,Väinönkatu
85,1766,192.9534597887184,Yliopistonkatu
85,1599,83.1955710218144,Väinönkatu
86,166,158.2886341329659,Gummeruksenkatu
86,188,184.79977599104836,Yliopistonkatu
87,168,350.7239707198964,Vapaudenkatu
87,1628,82.49359771224931,Gummeruksenkatu
87,1792,169.93703420550167,Vapaudenkatu
87,2576,46.94742026499881,Gummeruksenkatu
88,1638,216.22300548572454,Ahjokatu
88,89,31.55414889506968,Ahjokatu
89,1333,287.7966119084622,Ahjokatu
89,88,30.57662125440365,Ahjokatu
90,2016,22.590548449274703,Keuruuntie
90,1597,481.5184089341382,Keuruuntie
91,1442,12.937150919200937,Heikinkatu
91,2135,152.38517519574611,Vapaudenkatu
91,92,86.15044975245387,Heikinkatu
92,1552,321.07025829794827,Schaumanin puistotie
92,91,86.15044975245388,Heikinkatu
92,1395,236.9733919087844,Veturitallinkatu
93,1447,157.27751368926593,Schaumanin puistotie
93,1050,131.50576102814767,Schaumanin puistotie
94,2013,176.2705390211207,Rautpohjankatu
94,2375,24.369145120672272,Rautpohjankatu
95,1034,14.350509691497216,Unnamed Road
96,98,21.17733936995421,Unnamed Road
96,97,125.09253542449771,Länsi-Päijänteentie
97,98,121.59091840397215,Länsi-Päijänteentie
97,2501,93.47686883343674,Länsi-Päijänteentie
98,99,7.750069807811061,Unnamed Road
99,100,17.029467761095937,Unnamed Road
99,2094,40.49868447758833,Keljonkankaantie
100,101,13.971870624569817,Unnamed Road
101,2095,32.69046294323429,Länsi-Päijänteentie
101,95,16.909611322362437,Unnamed Road
102,2579,45.74029879783564,Länsi-Päijänteentie
102,2396,140.51051651605624,Länsi-Päijänteentie
103,209,54.895378358792186,Auvilanperä
104,1962,305.9002654070141,Keuruuntie
104,2312,1082.5290458110903,Keuruuntie
104,2580,37.82154976125696,Unnamed Road
105,343,58.08621895526883,Unnamed Road
105,179,41.24383356534855,Unnamed Road
106,855,336.22085902797244,Valimontie
106,153,394.2615353210949,Keljonkankaantie
106,2507,70.34802076448523,Keljonkankaantie
107,1079,57.71862169191318,Keskussairaalantie
107,1787,112.30997166350953,Keskussairaalantie
108,2501,427.6216064378571,Länsi-Päijänteentie
108,503,1378.5441679760409,Ysitie
109,1213,459.95596878648854,Hikipolku
109,2565,148.9888266973068,Laajavuorentie
109,110,162.69032693394956,Laajavuorentie
110,109,162.69032693394956,Laajavuorentie
110,1239,40.46720658191476,Laajavuorentie
111,112,253.98613344302046,Ruokkeentie
111,2261,740.2079784384558,Ruokkeentie
111,1226,118.8312183452255,Rantaniemeläntie
112,1679,127.35402058664576,Ruokkeentie
112,111,253.9861334430205,Ruokkeentie
113,2106,163.19894649456973,Ritopohjantie
113,1954,31.779977842069087,Ritopohjantie
114,252,44.311082182940225,Ritoniementie
114,2106,37.21881001049531,Ritopohjantie
114,1072,258.30344745061757,Ritopohjantie
115,692,103.35558068090043,Pohjanniementie
115,2104,141.35760387901124,Ritopohjantie
115,1259,68.53349024154213,Ritopohjantie
116,705,71.37482583968159,Saikkosentie
116,2105,76.59615416882036,Ritopohjantie
116,117,73.20988351202246,Ritopohjantie
117,714,56.25152712354878,Heinäojantie
117,116,73.20988351202246,Ritopohjantie
117,118,241.94041903661997,Seppäläntie
118,247,74.38306856368298,Virtalantie
118,117,241.94041903661997,Seppäläntie
118,2552,194.2013484601448,Seppäläntie
119,2551,7.461382883891557,Heinälammintie
119,717,193.13275472005174,Heinälammintie
119,2552,87.26316808461534,Seppäläntie
120,2550,394.93335819874915,Seppäläntie
120,1945,30.433361567153636,Seppäläntie
121,1945,9.942085103247766,Seppäläntie
121,1907,208.61128296081034,Seppäläntie
122,789,11.655793886698872,Ukonniementie
122,750,112.9296537811952,Ukonniementie
122,1015,801.1848173073457,Lohikoskentie
123,170,112.24231627215907,Yrjönkatu
123,124,60.46811379772938,Tellervonkatu
123,222,135.15915404187686,Tellervonkatu
123,476,92.60408691568587,Yrjönkatu
124,482,81.90746653531986,Kansakoulukatu
124,123,60.46811379772938,Tellervonkatu
124,127,85.18007846473255,Kansakoulukatu
125,151,155.26886071863743,Minna Canthin katu
125,427,238.63457425193602,Seminaarinkatu
125,1747,66.34980462213012,Seminaarinkatu
126,2134,20.526932099461796,Ahlmaninkatu
126,152,25.247393670368513,Ahlmaninkatu
127,156,156.577771160148,Sammonkatu
127,477,44.88560285051148,Sammonkatu
127,124,85.18007846473255,Kansakoulukatu
128,1686,18.50406121192206,Vapaaherrantie
128,1687,26.513682585975964,Vapaaherrantie
129,1022,83.88919376704922,Vapaaherrantie
129,788,64.66542815330324,Vapaaherrantie
130,218,144.26110219675792,Tapionkatu
130,1664,46.13669161772831,Rajakatu
130,241,206.4889825612049,Rajakatu
131,219,233.29550867584345,Eeronkatu
131,1664,81.11561985444423,Rajakatu
131,1660,182.96657185771,Rajakatu
132,2060,31.204992396792704,Nisulankatu
132,1042,203.66028370896828,Pitkäkatu
132,1922,185.39284363237184,Nisulankatu
133,2059,33.50999282845919,Nisulankatu
133,2057,371.1546869153729,Nisulankatu
134,2051,9.67706366474211,Keskikatu
134,2061,39.21458564390652,Nisulankatu
135,2052,54.30984167517188,Nisulankatu
135,2061,297.4200000154392,Nisulankatu
136,214,182.65661378896974,Nisulankatu
136,2062,44.025410326665,Nisulankatu
137,1745,77.71975358647151,Erämiehenkatu
137,955,99.3021372687056,Erämiehenkatu
137,952,253.20551732554716,Kangaskatu
138,1216,764.914956296753,Ronsuntaipaleentie
138,1810,588.7269612540669,Ronsuntaipaleentie
138,2592,23.608649867001567,Unnamed Road
139,2343,52.93997189307716,Ronsuntaipaleentie
139,1535,161.17676865685948,Ronsuntaipaleentie
139,2166,446.6614112449571,Huutlammentie
140,1536,173.11472849959083,Ronsuntaipaleentie
140,2345,117.02492197514712,Ronsuntaipaleentie
140,2349,51.2300555349167,Unnamed Road
141,127,157.06903106997893,Kansakoulukatu
141,142,156.65594558089447,Yliopistonkatu
142,1292,8.239858054535153,Väinönkatu
142,1105,106.37950632340548,Yliopistonkatu
142,85,13.364013722358543,Väinönkatu
143,2249,10.99366785010693,Vaasankatu
143,497,235.96556260701533,Voionmaankatu
144,145,12.748417541546889,Asemakatu
144,1976,88.64265861411789,Asemakatu
144,1040,63.22014359165874,Yliopistonkatu
145,144,12.748417541546889,Asemakatu
145,187,161.78963723637543,Yliopistonkatu
146,2064,8.885147298682634,Yliopistonkatu
146,2065,51.252165431459375,Puistokatu
147,1427,75.21634493827457,Kalevankatu
147,149,62.690547475184125,Hannikaisenkatu
148,84,12.926226507493533,Kivääritehtaankatu
148,1935,14.9874517133732,Rusokinkatu
148,2136,122.74715781497348,Tourulantie
149,29,10.556179580615366,Hannikaisenkatu
149,1427,30.4513117872622,Kalevankatu
150,314,121.88978148248286,Kalevankatu
151,1033,135.86534689891127,Minna Canthin katu
151,1748,67.13326678535785,Vapaudenkatu
151,2297,85.41061041569827,Vapaudenkatu
151,125,155.26886071863743,Minna Canthin katu
152,1396,197.47330495803203,Mattilanniemi
152,126,25.24739367036851,Ahlmaninkatu
152,1314,53.04925215282251,Ahlmaninkatu
153,106,394.2615353210949,Keljonkankaantie
153,2504,11.372358156408621,Keljonkankaantie
154,787,65.97488883828288,Rajakatu
154,2116,9.06093469726402,Puistokatu
155,310,12.385517326042239,Puistokatu
155,222,303.25194764843764,Tellervonkatu
155,808,22.621232614501892,Puistokatu
156,1926,27.531684525957367,Väinönkatu
156,127,156.57777116014802,Sammonkatu
156,1930,22.451711599179454,Väinönkatu
157,1992,15.156960405624302,Vapaaherrantie
157,1934,394.2339568729794,Tourulantie
158,1454,9.855255566213062,Satamakatu
158,1448,119.99632504989417,Schaumanin puistotie
159,596,85.10460128547015,Torpankuja
159,591,175.622051259229,Laajavuorentie
159,2027,209.71422996373437,Laajavuorentie
160,2031,9.838513999399009,Nisulankatu
160,2534,45.70727528654978,Vesangantie
161,1361,437.66433836564835,Ruokkeentie
161,2261,241.4193772528405,Ruokkeentie
161,2076,22.26955504208631,Laajavuorentie
162,261,80.73819341873899,Purokatu
162,319,378.6971397488371,Keljonkatu
162,336,586.9456792306521,Keljonkatu
163,1189,11.008076553853806,Hannikaisenkatu
163,1190,528.3735881554878,Rantaväylä
164,1460,11.308676074443767,Unnamed Road
164,2246,368.67216366779456,Hannikaisenkatu
164,1033,11.743812210580566,Minna Canthin katu
165,2024,10.112463598489766,Vesangantie
165,2556,56.781760224213365,Laajavuorentie
166,1628,76.56710595955835,Gummeruksenkatu
166,185,170.104309428615,Kauppakatu
166,186,182.66582155721355,Kauppakatu
167,1676,7.538013495168098,Asemakatu
167,2067,70.20265324579299,Hannikaisenkatu
167,168,155.82904019799386,Asemakatu
168,1035,9.660782007505333,Asemakatu
168,189,170.40057244380705,Vapaudenkatu
168,167,155.82904019799383,Asemakatu
168,87,350.72397071989633,Vapaudenkatu
169,31,169.15628072542614,Hannikaisenkatu
169,1895,88.8582992986199,Gummeruksenkatu
169,1767,179.6835658308737,Hannikaisenkatu
170,218,139.4268713633039,Tapionkatu
170,171,89.33703100057026,Yrjönkatu
170,123,112.24231627215907,Yrjönkatu
170,478,123.38874068661205,Tapionkatu
171,218,246.93894097892843,Kyllikinkatu
171,2182,54.66416373673138,Yrjönkatu
171,170,89.33703100057026,Yrjönkatu
172,486,15.497294520277869,Kortesuonkatu
172,546,160.3460637158435,Pitkäkatu
172,1104,297.2623863437827,Pitkäkatu
173,379,81.64738193809916,Nuuskakuja
173,174,364.254978530726,Pitkäkatu
173,44,166.82059015785262,Pitkäkatu
174,175,167.23734809805168,Hippoksenraitti
174,173,364.254978530726,Pitkäkatu
174,377,147.29455920054792,Keskikatu
174,378,175.08781785845062,Ahdinkatu
175,174,167.23734809805168,Hippoksenraitti
176,177,94.3525191985346,Kuntoportti
177,2375,8.235111802063177,Rautpohjankatu
177,176,94.3525191985346,Kuntoportti
177,1984,117.5121691471704,Rautpohjankatu
178,431,11.282616603739086,Unnamed Road
178,2101,249.13629647069573,Länsi-Päijänteentie
179,316,15.749002243923725,Unnamed Road
179,2500,105.66988730086499,Länsi-Päijänteentie
180,181,49.53246084861527,Kylmälahdentie
180,2503,221.46040765943695,Kylmälahdentie
181,183,23.679254516743995,Kylmälahdentie
181,207,208.2620319403361,Kylmälahdentie
182,205,242.937665861573,Lystilänkatu
182,183,71.39209974353265,Keljonrinne
182,2505,341.9940933616007,Tervalankatu
183,182,71.39209974353265,Keljonrinne
183,180,26.705924004718344,Kylmälahdentie
184,143,165.8923675989834,Yliopistonkatu
185,166,170.10430942861504,Kauppakatu
185,1291,159.0771007462623,Cygnaeuksenkatu
185,1747,169.77381806729358,Kauppakatu
186,1397,4.141830011724091,Kauppakatu
186,188,157.87940340952804,Kilpisenkatu
186,166,182.66582155721355,Kauppakatu
186,2356,57.24992338631009,Kilpisenkatu
187,188,14.302822394513203,Kilpisenkatu
187,230,187.523258602021,Yliopistonkatu
187,1041,246.36397245682443,Harjukatu
188,187,14.302822394513203,Kilpisenkatu
188,186,157.879403409528,Kilpisenkatu
188,144,164.2682590733499,Yliopistonkatu
189,1305,9.865195801215286,Väinönkatu
189,190,103.85493784145423,Vapaudenkatu
189,168,170.40057244380702,Vapaudenkatu
189,1768,157.34204007274863,Väinönkatu
190,191,103.5995067463331,Urhonkatu
190,189,103.85493784145422,Vapaudenkatu
190,1659,85.65244067086687,Vapaudenkatu
191,192,12.23597520577491,Urhonkatu
191,1768,147.6128882186458,Hannikaisenkatu
191,190,103.5995067463331,Urhonkatu
192,191,12.23597520577491,Urhonkatu
192,2068,130.89959102572536,Hannikaisenkatu
193,1345,55.226271738255214,Rutalantie
193,2251,102.04580344742915,Saarijärventie
193,2127,284.6266172885759,Saarijärventie
194,1918,32.03426359352016,Saarijärventie
194,1915,270.10486934612294,Saarijärventie
195,1913,277.81099654958257,Saarijärventie
195,1915,34.99420671995051,Saarijärventie
196,1913,11.11945336110619,Saarijärventie
196,1416,67.37730861478718,Unnamed Road
197,1692,79.0060606051474,Kramsunkatu
198,208,52.55127910729308,Kramsunkatu
199,1385,142.047124128982,Syrjälänkatu
200,1235,92.56330899134196,Emännäntie
201,202,18.01449306748372,Peltokatu
202,201,18.01449306748372,Peltokatu
202,345,164.485892134152,Peltokatu
202,203,144.35285955961436,Tupakatu
203,202,144.35285955961433,Tupakatu
204,1965,47.16326006838339,Pengertie
204,205,256.7713847806069,Pengertie
205,182,242.937665861573,Lystilänkatu
205,207,90.82601315739024,Pengertie
205,204,256.7713847806069,Pengertie
206,209,106.92486369365375,Auvilankuja
207,181,208.2620319403361,Kylmälahdentie
207,1963,79.36468940610752,Kylmälahdentie
207,205,90.82601315739024,Pengertie
208,2406,5.995630029339225,Unnamed Road
208,2405,61.19158676948286,Keskussairaalantie
208,198,52.55127910729308,Kramsunkatu
209,206,106.92486369365375,Auvilankuja
209,1402,85.71645527918511,Auvilankuja
209,103,54.895378358792186,Auvilanperä
210,1949,35.59030081203593,Rantakuja
210,1786,76.8193835392357,Keljonkatu
210,348,116.8676823186906,Keljonkatu
211,128,17.789311555612674,Vapaaherrantie
212,1371,1531.9411776115116,Nelostie
213,1532,28.02936827600231,Palokunnankatu
213,911,170.78086539707311,Palokunnankatu
213,1313,123.3295653424746,Letkutie
214,136,182.65661378896974,Nisulankatu
214,911,103.46990331284907,Palokunnankatu
214,2423,143.85424138901394,Nisulankatu
215,23,46.875226227856956,Voionmaankatu
215,601,303.2857573241947,Martinkatu
215,2334,212.3023808694927,Voionmaankatu
215,1665,34.74531108759811,Palokunnankatu
216,1839,191.61312019997695,Tourukatu
216,221,159.17390729725986,Tourukatu
216,475,84.51422891634611,Rauhankatu
217,222,93.00940301021946,Puutarhakatu
217,1661,50.199414826070964,Kalervonkatu
217,476,129.48727880713352,Kalervonkatu
218,130,144.2611021967579,Tapionkatu
218,170,139.4268713633039,Tapionkatu
218,171,246.93894097892843,Kyllikinkatu
219,382,36.369227358126366,Volmarinkatu
219,220,42.50469460540292,Eeronkatu
219,131,233.29550867584342,Eeronkatu
220,382,43.185490278915395,Volmarinkatu
220,1667,191.61287465855435,Eeronkatu
220,219,42.50469460540292,Eeronkatu
221,1375,8.862997854685856,Puutarhakatu
221,216,159.17390729725986,Tourukatu
221,474,124.4093707816195,Puistokatu
221,2416,103.22474020614912,Puistokatu
222,155,303.2519476484375,Tellervonkatu
222,123,135.15915404187686,Tellervonkatu
222,218,108.52564913049147,Puutarhakatu
223,1840,36.65626292747977,Tourukatu
223,224,139.8842230524188,Tourukatu
223,1398,63.19450170243388,Ilmarisenkatu
224,223,139.8842230524188,Tourukatu
225,398,55.46429261545452,Nakertajantie
225,226,77.7083118251092,Nakertajantie
225,915,130.91709803123663,Lumikonkuja
226,225,77.7083118251092,Nakertajantie
226,391,180.28138261069034,Revonkatu
226,392,83.62258838758147,Revonhäntä
227,1576,400.65559627315685,Vaajakoskentie
227,1761,50.040924312115415,Vaajakoskentie
228,1959,7.549887897359469,Kuokkalantie
228,2430,56.996260339132895,Vaajakoskentie
229,1417,31.179198518348834,Vaajakoskentie
229,1968,3.8099492619646598,Vaajakoskentie
229,398,260.46273557747594,Majavankuja
230,86,7.670013414483613,Gummeruksenkatu
230,184,170.50004470361714,Yliopistonkatu
231,232,331.6329321624804,Aatoksenkatu
231,24,155.9426141255587,Sepänkatu
231,15,79.99015438114154,Sepänkatu
232,231,331.6329321624804,Aatoksenkatu
232,233,120.01752518409069,Kisakatu
232,1392,100.00903032727396,Kisakatu
233,1623,274.43424867814133,Taidepolku
233,232,120.01752518409069,Kisakatu
233,45,351.30741638748776,Viitaniementie
233,17,244.00699990429075,Viitaniementie
234,785,199.92903962599868,Hongikontie
235,785,160.35735604627135,Polvitie
236,737,86.85297835422985,Suvantotie
237,242,143.7955416605852,Kympinkatu
237,2077,62.88557547394697,Kympinkatu
237,2309,193.78521528185266,Paperitehtaankatu
238,239,148.57077223109206,Kyyhkysentie
238,63,307.1773040379467,Kyyhkysentie
238,257,137.4987287179996,Rastaantie
239,238,148.57077223109206,Kyyhkysentie
240,257,300.83821758442093,Rastaantie
241,1925,26.496578927312026,Rajakatu
241,130,206.4889825612049,Rajakatu
241,1897,133.50191163750762,Aatoksenkatu
242,1947,16.207714864485652,Vapaaherrantie
242,237,143.79554166058523,Kympinkatu
242,2464,135.17892474541375,Vapaaherrantie
243,249,131.61236304619578,Väinöntie
244,252,313.9197400922998,Hytösenkuja
245,251,63.98667298671823,Maahintie
246,250,126.91981406995114,Maijantie
247,792,151.59959234480414,Virtalantie
247,118,74.383068563683,Virtalantie
247,248,322.5854119941715,Rantakukantie
248,247,322.5854119941715,Rantakukantie
249,1229,24.466650056955412,Ritoniementie
249,250,44.59498372315333,Ritoniementie
249,243,131.61236304619578,Väinöntie
250,249,44.59498372315333,Ritoniementie
250,246,126.91981406995114,Maijantie
250,252,60.20256072545128,Ritoniementie
251,1350,68.70269544159119,Ritoniementie
251,1229,37.56386683040899,Ritoniementie
251,245,63.98667298671823,Maahintie
252,250,60.20256072545128,Ritoniementie
252,114,44.31108218294022,Ritoniementie
252,244,313.9197400922997,Hytösenkuja
253,1884,10.406033418671925,Vapaaherrantie
254,255,253.86722741705591,Kivääritehtaankatu
254,1896,77.19552044406912,Kivääritehtaankatu
254,256,145.81060874086688,Asekatu
255,254,253.86722741705597,Kivääritehtaankatu
255,1992,116.88311025509664,Tourulantie
256,254,145.81060874086688,Asekatu
257,238,137.4987287179996,Rastaantie
257,240,300.83821758442093,Rastaantie
257,417,103.11599539002421,Kiurunkuja
258,1218,38.44732939718652,Pakkaajantie
259,1057,171.71695198333742,Lajittelijantie
260,1057,61.306635225468725,Holstintie
260,1240,147.3870450195041,Merasin
260,2172,139.8506162746106,Merasin
261,996,98.5237768959372,Mendelininkatu
261,262,157.7201191673483,Purokatu
261,162,80.73819341873899,Purokatu
262,261,157.72011916734832,Purokatu
262,2570,262.2585268930568,Mattilankatu
262,995,213.91494581247872,Mattilankatu
262,263,67.87947226479892,Purokatu
263,989,301.616657904719,Kiljanderinkatu
263,279,128.9476326605185,Purokatu
263,262,67.87947226479892,Purokatu
264,334,222.85911654949504,Päivärinnantie
264,281,294.4059525859119,Honkaharjuntie
264,280,106.88634208584048,Honkaharjuntie
265,266,419.39100468902393,Haperontie
266,265,419.3910046890241,Haperontie
266,1092,440.974707167006,Keltinmäentie
266,980,157.95999026119998,Keltinmäentie
267,951,192.66179561075722,Mäyrämäentie
267,1611,337.74079233925664,Kotasenpolku
267,282,127.1075185286703,Mäyrämäentie
268,270,296.0186627366142,Malikantie
268,269,113.03313574929112,Mäyrämäentie
268,1094,110.59682933792665,Mäyrämäentie
269,958,82.27859212147384,Mäyrämäentie
269,270,532.9853659163847,Orakkaantie
269,268,113.03313574929112,Mäyrämäentie
270,269,532.9853659163847,Orakkaantie
270,271,61.91914093742621,Orakkaantie
270,268,296.01866273661426,Malikantie
271,270,61.91914093742621,Orakkaantie
272,951,108.15847270706435,Rouskuntie
273,284,176.45191699605323,Käsikivi
274,1277,86.5353874675071,Kynnystie
275,1277,79.8399472016315,Porrastie
276,1081,178.9457052354707,Hauskalantie
277,288,410.4680234405456,Valimontie
277,1480,387.9199980992384,Valimontie
277,913,207.9969976562815,Lohilammentie
